reviewStar,reviewText
3,"Product is easy to use and helps my skin to look great. Would give 5 stars, but one of the three razors arrived broken."
3,I really nicked myself with these.  I don't with other brands.
3,These are ok. They do the job but do not last.
3,For face use only. Don’t use these on the coochie.
3,V.denger
3,Wasn’t what I expected
3,"The product seemed a little cheap in my experience with it, however it still did what I wanted I just only got one or 2 uses out of each blade."
3,This is my second and doesn’t work as good as the original.
3,Heats up after a short time.
3,"I'm going to keep it, but it still left enough behind that I still had to use tweezers."
3,Hair comes back a few days later
3,Worked one time
3,this was purchased for Mom
3,However…. It doesn’t really work!!! Don’t buy!
3,The product simply quit working despite a new battery.
3,It takes some work to actually remove the hair. I have to go over my face a couple of times to really see results.
3,it did not work
3,"So it works for the most part, misses some hairs here and there, but I mean its way easier than a razor  and you can safely travel with it. Problem is I have severely sensitive skin and it did make me break out, so overall I won’t be using it very much."
3,"OK, but anything to write home about."
3,Leaves visible stubble for darker hair
3,"This seemed to dull really quickly and I do have to go over the same spot a lot.  Although when I clean it there is always a ton of baby hairs, so it has to be working. It just has a harder time on course hair."
3,Do not waste your moneyIt is not what it says it isYou use it to cut off hair which it does but it grows right back in two daysIt says the hairs stay away for a week or two but that is false
3,It’s ok. Have to use it 3 times a day. Makes hair grow back fast  Not very smooth.
3,Loved this product a lot but it has recently stopped working despite new batteries. Purchased less than a year ago
3,Chin up
3,Need to got over a few times before it actually works
3,Was not what I expected.
3,"it does the job but it will stop on you, it doesn't work steady it gets caught on the hair and stings, overall it does the job you just have to be patient with it, battery is tricky you think your battery is running out all the time, for the price its good enough"
3,Not for everyone. The sharpest go away essay.
3,"I can't figure out why this works on some hairs and areas and not others. I had some dark hairs removed and some that it skipped over many times. Same with light hairs. I needed several passes to get most of the hairs that it was able to get and others I had to just use something else to remove. It was very gentle on my skin at least. The battery life seemed ok but I have no idea if it's working at full capacity or not? If your skin is so sensitive that you can't use anything else, maybe try this. Otherwise I would maybe pass on it."
3,"This is basically a shaver, and does not give a very close shave."
3,"Does not take off the hairs,  after using it, stil able to pluck off single hairs."
3,"Used it for my chin. It worked. But 2 days later, there alot was stubble."
3,"It was great while it lasted. (About a month) It slipped from my hand and fell into my sink. From that point on, it seemed to work, it sounded and vibrated like it worked but didn’t.  So I’d say it’s worth the money as long as you aren’t prone to dropping things. Once you drop it, it’s broken."
3,Didn’t really get the hair as it claims .
3,"Maybe I do not have enough facial hair, but it seemed like I had to leave on my face longer than the demo videos I found. Somewhat worked but I still can see some hairs, waxing ends up being better/faster in my opinion. The only downside is its more painful to wax. Glad this was not too expensive, will use it but will still be waxing when I can."
3,Does not remove hair
3,Works but cheaply made. I dropped it and it feel apart.
3,Works OK.
3,Burns your skin doesn't work
3,Smell
3,Did the job but was STINKYYYYY
3,"It worked only ok. I had to open up windows, light candles, turn on the vent in an attempt to get rid of the smell. I just left that side of the house for a while. It lingered for so long. I will not be doing that again."
3,"Pros:Smooth skin, hair removed, and no burning sensation.Affordable.Cons:Sulfur from the pits of hell have invaded your bathroom - this smell is like a trash bag full of rotten eggs bursting onto the floor - and likely your whole house; it permeates for hours and lingers in your nose canals. It has a god awful smell, but it works.Otherwise:I prefer veet, it's more expensive, but the smell is subtle in comparison; instead it has a slight chemical smell which is nothing compared to the overpowering sulfur smell.Not for everyone, but if you can stand the smell, then it'll save you some money."
3,"If you have thick, course hair, then it doesn’t work as well. I left it on over the time amount recommended and it still did I not take off the hair on my legs."
3,Can't really get past the smell. Also it burns if you have sensitive skin.
3,See above. Use for facial moisturizer.
3,I feel some burning when applying salicylic acid beforehand.
3,It was not as expected. It is very watery and does not moisturize.
3,My product didn't come sealed shut. How do I know it wasn't used?
3,It was ok. Not as motorizing as I thought!
3,An average moisturizer.
3,If I didn't open the product I would have sent it back
3,It not have a seal on it when I opened it it looked used
3,"At first this felt a little sticky on my skin, then after 3 days, my skin seemed extremely dry!It doesn’t work for me. Not for every day use in my opinion."
