reviewStar,reviewText,inconsistentStatus
3,really small,0
3,🍑,0
3,I had to return this because it didnt weigh the small amounts i needed,0
3,"This scale is very slick looking in the stainless style, but the design makes it so you cannot see the reading. For instance even a small plate covers the reading, as it is a small flat square, with the read out on the square.",0
3,The numbers tend to jump around a lot and I can never quite zero it out. The numbers change all the time.,0
3,I’ve been doing candle making the past few months and have not been able to measure and get the scale to read exactly 16oz. It is always 16.01oz. Therefore I believe it is not 100% as accurate as it should be. Aside from that it measures and its small and portable.,0
3,Not accurate but not expensive maybe I didn’t know how to use it,0
3,"My scale is not accurate anymore after having it for 4 months. I have used it about 7 times. The numbers are jumpy. The last two times I have tried making soap, my calculations were off because without touching it or moving the scale, it goes from .00 oz to .05 oz back to .00oz repeatedly. It won't stop.",0
3,The accuracy is fluctuated,0
3,"The product worked fine for 2 years, but then stopped working, even after replacing the batteries. It stopped being responsive and was unable to zero out.",0
3,Doesn’t scale exactly right. It really only scales swell in increments of 2 grams (not odd numbers for some reason). Gets the job done though for a low price.,0
3,feels cheap.,0
3,Very inconsistent,0
3,So so,0
3,Not accurate.,0
3,Malfunction shortly after I got it. I got it for recipes.,0
3,"Sometimes doesn’t work as expected, gives different measurements for the same thing with the same weight",0
3,The product works ok， but the quality is just so so,0
3,The button is so stiff and sometimes you need to press a few times to get the selection.,0
3,It's not perfect. It's convenient though. It's good for the price and size.,0
3,Always round up as it's not always accurate,0
3,Lacks more instructions,0
3,"Tried to figure out why all using this, still had to cook and then put in crock, why then??",0
3,1,0
3,Not working as advertised. The slow cooker is not working on it,0
3,The right size is complicated to operate,0
3,Complicated understand and use.Not as simple as I had imagined.,0
3,Did not get the condensation with my 3QT Nova.,0
3,It keeps signaling that my food is burning,0
3,"Every time I cook with it, it always has water spilled all over.",0
3,"I loved my instant pot so much, but I’ve had it a month and it stopped working.",0
3,"I would not buy this particular appliance again because the company wrote awful instructions or lack of instructions.I had to call friends and watch youtube videos to get any idea why it works the way it does.  I am not sure I will keep it as it seems to be inconsistent with its operation.  They  must be putting out new models allot because nobody I talked to, a couple of friends who did not have the model I did and all of us are fairly new to Instapot.",0
3,The product came without a user manual and condensation collector,0
3,"As an avid user of a conventional pressure cooker, I was hoping this would be a solution when I have extended stays in hotels.  Unfortunately, the 3 qt is just as large as my conventional pressure cooker (10 qt), and slower to pressurize.  I also noticed it takes approximately 30% longer to cook the same meals.  Sadly,  it DOES NOT come with a steaming basket for veggies (cheapest functional steam basket I found was $12) so add that into the price.  It is nice having the delay function, but if I knew then what I know now, I probably would have bought a hot plate instead.",0
3,👍🏾,0
3,"After 4 years, it lights on but can’t heat up. I don’t use it often, just once a week only.",0
3,I have to hold the liver to let the steam out. It is not coming out automatically.,0
3,I found this very complicated to use.,0
3,"when arrived, i found scratches on the inner container.As if it was used before.",0
3,More complex than crockpot,0
3,"I can cook rice faster on the stove. What was supposed to make life easier, made life more difficult.",0
3,"If you have time to cook, just get a regular kitchen.If you don't have time, but can plan, get a slow cooker instead.",0
3,Didn’t get measuring cup and spoon to serve,0
3,It does not have a brown rice setting.,0
3,"A lot of options, can do a lot, only issue is the pot is not very non-stick. The older pot I had was non stick, this one is not, and it’s an issue.",0
3,U have to know how to use this thing or it’s a different way of cooking,0
3,"Too small.  Too complicated.  Byvtge time it heats up, do it on the stove.  A crock pot is much simpler.",0
3,Cups are rather small. May work for others.,0
3,I did not use it for a while. It overheats quickly. Just burned today.Will try another product.,0
3,"Not all that , you’d be blending for a long while. And still not all the way blended",0
3,Its works for the mean time but if your looking for something permanent you may have to invest in something more sustainable,0
3,Smaller than i thought,0
3,Smoothies only and had to replaced with a regular blender.,0
3,It was average . Thought would be used more. Just average,0
3,Smallest than it looks and cups are small; for this price you can get larger one at Walmart.,0
3,The blender tends to have a burning smell,0
3,"This is a very small Magic Bullet. Micro Bullet, I just was not expecting it to be so tiny.",0
3,I put frozen fruit and milk in my blendor and it takes a really long to actually blend I have to mix it often to get the job done,0
3,Too less for price,0
3,I've purchased this product twice and use it daily for a blended matcha drink. The first lasted three years the second lasted a year.,0
3,"It was said that in can do for example onions, but in reality, it can't at all, neither big chunks nor small ones, unless you add water or sth juicy to it!",0
3,"I was scared the item was broke , because the box it came in was messed up.looks like someone had stepped on it, but it was ok",0
3,Pockets are very tight money clip does not hold much cash,0
3,"A bit larger than expected, money clip is really tight, can only hold a few bills.",0
3,There is nothing slim about this wallet  at all.,0
3,Just feels cheap,0
3,I Too many cards NOT enough storage,0
3,it wasn't as slim as advertised,0
3,Be side the money clip I thought you would be able to use the regular way to put your money in the bill fold the regular way!!,0
3,כ,0
3,"When I went to register my purchase the QR code link they sent was out or date or discontinued. At any rate, it did not work. I am not sure I see this wallet as a long term solution but maybe my expectations were too high. It seems ok....we'll see how long it lasts.",0
3,I take my wallet out of my pocket at least 30 times in one shift at work to scan my badge. The corners quickly wore down allowing the outer material to peal.,0
